"","Student ID","Class","Year","Session","Grader","Part2Tot","Part3Tot","Survey Q1","Survey Q2","Survey Q3","Survey Q4","Survey Q5","gpa_prev","GPTBase","GPTTutor","teacher","n_household_members","class_enjoyment","class_participation_likelihood","n_weekday_study_hours","n_weekend_study_hours","math_hw_completion","hw_help","private_tutorship","visit_training_center","chatgpt_use","Treatment arm","female","education_parent","n_household_children","Honors","education_parent_college"
"1726",161035,"10J",10,4,"6",0.2,0,"Nothing at all","Excellent",NA,"Somewhat ineffective","25-30 min",0.893077,0,1,"teacher_6",5,1,2,1,0,3,0,0,0,1,"augmented",1,4,2,0,FALSE
"1727",161039,"9C",9,3,"4",0.6,0.78125,"Quite a lot","Above average","20-25 min","Somewhat effective","15-20 min",0.942206,1,0,"teacher_9",4,3,2,1,3,3,1,0,0,2,"vanilla",1,6,1,1,TRUE
"1728",161039,"9C",9,1,"8",0.75,0.575,"Quite a lot","Average","15-20 min","Neutral","5-10 min",0.942206,1,0,"teacher_9",4,3,2,1,3,3,1,0,0,2,"vanilla",1,6,1,1,TRUE
"1729",161039,"9C",9,2,"1",0.8,0.9,"Quite a lot","Above Average","15-20 min","Somewhat effective","15-20 min",0.942206,1,0,"teacher_9",4,3,2,1,3,3,1,0,0,2,"vanilla",1,6,1,1,TRUE
"1730",161039,"9C",9,4,"3",0.6,0.5,"Moderately","Average","20-25 min","Somewhat effective","25-30 min",0.942206,1,0,"teacher_9",4,3,2,1,3,3,1,0,0,2,"vanilla",1,6,1,1,TRUE
"1731",161041,"10U",10,3,"6",0.8,0.729166666666667,"Moderately","Above average","10-15 min","Neutral","10-15 min",0.945321,1,0,"teacher_16",2,1,3,3,5,4,1,1,0,2,"vanilla",1,8,1,0,TRUE
"1732",161041,"10U",10,2,"3",0.6,0.595238095238095,"Moderately","Average","10-15 min","Effective","10-15 min",0.945321,1,0,"teacher_16",2,1,3,3,5,4,1,1,0,2,"vanilla",1,8,1,0,TRUE
"1733",161041,"10U",10,1,"3",1,0.75,"Quite a lot","Excellent","0-5 min","Somewhat effective","0-5 min",0.945321,1,0,"teacher_16",2,1,3,3,5,4,1,1,0,2,"vanilla",1,8,1,0,TRUE
"1734",161041,"10U",10,4,"3",0.6,0.525,"Quite a lot","Above average","10-15 min","Neutral","10-15 min",0.945321,1,0,"teacher_16",2,1,3,3,5,4,1,1,0,2,"vanilla",1,8,1,0,TRUE
"1735",161045,"11V",11,2,"2",0.2,0.0458333333333333,"A litttle","Very poorly","10-15 min","Ineffective","5-10 min",0.702692,0,0,"teacher_13",4,3,2,2,5,3,1,1,0,2,"control",1,2,2,0,FALSE
"1736",161045,"11V",11,1,"3",0,0.0416666666666667,"A little",NA,"10-15 min","Ineffective","5-10 min",0.702692,0,0,"teacher_13",4,3,2,2,5,3,1,1,0,2,"control",1,2,2,0,FALSE
"1737",161047,"10J",10,4,"6",0.6,0,"Nothing at all","Very poorly","5-10 min","Ineffective","10-15 min",0.634474,0,1,"teacher_6",3,2,1,3,2,2,1,1,1,0,"augmented",1,4,1,0,FALSE
"1738",161047,"10J",10,1,"8",1,0,"Nothing at all","Very poorly","15-20 min","Ineffective","10-15 min",0.634474,0,1,"teacher_6",3,2,1,3,2,2,1,1,1,0,"augmented",1,4,1,0,FALSE
"1739",161047,"10J",10,3,"5",0.6,0.1875,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.634474,0,1,"teacher_6",3,2,1,3,2,2,1,1,1,0,"augmented",1,4,1,0,FALSE
"1740",161053,"11Y",11,4,"6",0,0.05,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.624654,1,0,"teacher_14",3,3,2,1,1,1,1,0,0,0,"vanilla",1,6,0,0,TRUE
"1741",161053,"11Y",11,1,"8",0.5,0,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.624654,1,0,"teacher_14",3,3,2,1,1,1,1,0,0,0,"vanilla",1,6,0,0,TRUE
"1742",161053,"11Y",11,3,"6",0.4,0.2,"Nothing at all","Very poorly","0-5 min",NA,"10-15 min",0.624654,1,0,"teacher_14",3,3,2,1,1,1,1,0,0,0,"vanilla",1,6,0,0,TRUE
"1743",161055,"10P",10,4,"6",0,0.228571428571429,"A litttle","Very poorly","20-25 min","Neutral","20-25 min",0.868231,0,0,"teacher_5",4,2,2,2,7,3,1,1,0,1,"control",1,6,1,0,TRUE
"1744",161055,"10P",10,3,"6",0,0.15625,"A litttle","Below average","15-20 min","Ineffective","25-30 min",0.868231,0,0,"teacher_5",4,2,2,2,7,3,1,1,0,1,"control",1,6,1,0,TRUE
"1745",161055,"10P",10,1,"8",0,0.145833333333333,"A little","Very poorly","5-10 min","Somewhat ineffective","10-15 min",0.868231,0,0,"teacher_5",4,2,2,2,7,3,1,1,0,1,"control",1,6,1,0,TRUE
"1746",161067,"10P",10,4,"6",0,0.5,"A litttle","Very poorly","20-25 min","Somewhat ineffective","0-5 min",0.946385,0,0,"teacher_5",3,2,0,1,1,3,1,1,0,0,"control",1,7,0,0,TRUE
"1747",161067,"10P",10,3,"6",0.2,0.21875,"A litttle","Below average","25-30 min","Somewhat ineffective","0-5 min",0.946385,0,0,"teacher_5",3,2,0,1,1,3,1,1,0,0,"control",1,7,0,0,TRUE
"1748",161067,"10P",10,1,"8",0,0.3125,"A little","Very poorly",NA,"Somewhat ineffective","0-5 min",0.946385,0,0,"teacher_5",3,2,0,1,1,3,1,1,0,0,"control",1,7,0,0,TRUE
"1749",161069,"10M",10,3,"6",0.2,0.3125,NA,NA,NA,NA,NA,0.636474,1,0,"teacher_19",3,2,2,1,2,2,1,1,0,2,"vanilla",1,6,1,0,TRUE
"1750",161069,"10M",10,4,"6",0.6,0.25,"Nothing at all","Below average","15-20 min","Somewhat effective","15-20 min",0.636474,1,0,"teacher_19",3,2,2,1,2,2,1,1,0,2,"vanilla",1,6,1,0,TRUE
"1751",161069,"10M",10,2,"3",0.6,0.0912698412698413,"Nothing at all","Very poorly","10-15 min","Neutral","0-5 min",0.636474,1,0,"teacher_19",3,2,2,1,2,2,1,1,0,2,"vanilla",1,6,1,0,TRUE
"1752",161071,"11Ü",11,4,"6",1,0.125,"Moderately","Below average","5-10 min","Somewhat ineffective","5-10 min",0.694115,0,1,"teacher_15",2,2,1,1,1,1,1,1,1,0,"augmented",1,6,1,0,TRUE
"1753",161071,"11Ü",11,3,"4",1,1,"A litttle","Below average",NA,NA,"5-10 min",0.694115,0,1,"teacher_15",2,2,1,1,1,1,1,1,1,0,"augmented",1,6,1,0,TRUE
"1754",161071,"11Ü",11,1,"3",0.75,1,"Moderately","Average","10-15 min","Somewhat ineffective","5-10 min",0.694115,0,1,"teacher_15",2,2,1,1,1,1,1,1,1,0,"augmented",1,6,1,0,TRUE
"1755",161071,"11Ü",11,2,"2",1,0.591666666666667,"A litttle","Average","10-15 min","Somewhat ineffective","5-10 min",0.694115,0,1,"teacher_15",2,2,1,1,1,1,1,1,1,0,"augmented",1,6,1,0,TRUE
"1756",161073,"10G",10,3,"5",0,0.2125,"A litttle","Very poorly","15-20 min","Ineffective",NA,0.912064,0,0,"teacher_10",4,2,2,0,1,3,1,0,0,0,"control",1,7,3,0,TRUE
"1757",161073,"10G",10,4,"3",0,0.455357142857143,"Moderately","Average","5-10 min","Somewhat effective","10-15 min",0.912064,0,0,"teacher_10",4,2,2,0,1,3,1,0,0,0,"control",1,7,3,0,TRUE
"1758",161073,"10G",10,2,"2",0.6,0.597222222222222,"Quite a lot","Average","10-15 min","Somewhat ineffective","15-20 min",0.912064,0,0,"teacher_10",4,2,2,0,1,3,1,0,0,0,"control",1,7,3,0,TRUE
"1759",161073,"10G",10,1,"9&10",0,0.0833333333333333,"Moderately","Very poorly","15-20 min","Neutral","10-15 min",0.912064,0,0,"teacher_10",4,2,2,0,1,3,1,0,0,0,"control",1,7,3,0,TRUE
"1760",161079,"9D",9,3,"5",0.2,0.025,"A litttle","Below average","20-25 min","Somewhat effective","25-30 min",0.83866,1,0,"teacher_12",4,2,3,2,2.5,2,1,1,0,3,"vanilla",1,7,2,0,TRUE
"1761",161079,"9D",9,2,"1",0.2,0.175,"Moderately","Below Average","25-30 min","Neutral","25-30 min",0.83866,1,0,"teacher_12",4,2,3,2,2.5,2,1,1,0,3,"vanilla",1,7,2,0,TRUE
"1762",161079,"9D",9,4,"3",0.6,0.03125,"Moderately","Below average","20-25 min","Neutral","25-30 min",0.83866,1,0,"teacher_12",4,2,3,2,2.5,2,1,1,0,3,"vanilla",1,7,2,0,TRUE
"1763",161081,"9O",9,3,"6",0.6,0.479166666666667,"A litttle","Very poorly","10-15 min","Somewhat ineffective","20-25 min",0.91201,0,1,"teacher_10",4,4,2,4,6,3,0,0,0,0,"augmented",1,5,1,0,FALSE
"1764",161081,"9O",9,4,"5",1,0.563492063492063,"A litttle","Very poorly","20-25 min","Neutral","15-20 min",0.91201,0,1,"teacher_10",4,4,2,4,6,3,0,0,0,0,"augmented",1,5,1,0,FALSE
"1765",161081,"9O",9,1,"9&10",0.5,0.625,"Moderately","Average","15-20 min","Neutral","25-30 min",0.91201,0,1,"teacher_10",4,4,2,4,6,3,0,0,0,0,"augmented",1,5,1,0,FALSE
"1766",161081,"9O",9,2,"8",0.6,0.775,"Quite a lot","Above average","15-20 min","Somewhat effective","10-15 min",0.91201,0,1,"teacher_10",4,4,2,4,6,3,0,0,0,0,"augmented",1,5,1,0,FALSE
"1767",161083,"9J",9,1,"8",0.5,0.5,"Quite a lot","Average","10-15 min","Somewhat ineffective","5-10 min",0.886814,1,0,"teacher_9",4,3,4,2,6,3,1,1,0,1,"vanilla",1,7,1,0,TRUE
"1768",161083,"9J",9,2,"8",0.6,0.575,"Quite a lot","Average","15-20 min","Neutral","10-15 min",0.886814,1,0,"teacher_9",4,3,4,2,6,3,1,1,0,1,"vanilla",1,7,1,0,TRUE
"1769",161083,"9J",9,4,"5",0.4,0.535714285714286,"Moderately","Very poorly","20-25 min","Somewhat ineffective","15-20 min",0.886814,1,0,"teacher_9",4,3,4,2,6,3,1,1,0,1,"vanilla",1,7,1,0,TRUE
"1770",161085,"9L",9,1,"9&10",0.75,0.775,"A litttle","Excellent","15-20 min","Somewhat effective","15-20 min",0.871111,0,1,"teacher_5",3,3,4,2,3,4,1,0,0,0,"augmented",1,6,1,0,TRUE
"1771",161085,"9L",9,3,"6",1,0,"Moderately","Above average","15-20 min","Effective","15-20 min",0.871111,0,1,"teacher_5",3,3,4,2,3,4,1,0,0,0,"augmented",1,6,1,0,TRUE
"1772",161085,"9L",9,4,"5",1,0.376984126984127,"A great deal","Excellent","15-20 min","Somewhat effective","10-15 min",0.871111,0,1,"teacher_5",3,3,4,2,3,4,1,0,0,0,"augmented",1,6,1,0,TRUE
"1773",161087,"9O",9,1,"9&10",0.25,0.575,"Moderately","Average","20-25 min","Neutral","0-5 min",0.893431,0,1,"teacher_10",4,2,1,0.25,0.5,4,1,1,0,2,"augmented",0,7,1,0,TRUE
"1774",161087,"9O",9,4,"5",0.6,0.555555555555556,NA,NA,NA,NA,NA,0.893431,0,1,"teacher_10",4,2,1,0.25,0.5,4,1,1,0,2,"augmented",0,7,1,0,TRUE
"1775",161087,"9O",9,2,"8",0.8,0.8,"A litttle","Above average","15-20 min","Somewhat effective","5-10 min",0.893431,0,1,"teacher_10",4,2,1,0.25,0.5,4,1,1,0,2,"augmented",0,7,1,0,TRUE
"1776",161087,"9O",9,3,"6",0.4,0.416666666666667,NA,NA,NA,NA,NA,0.893431,0,1,"teacher_10",4,2,1,0.25,0.5,4,1,1,0,2,"augmented",0,7,1,0,TRUE
"1777",161091,"10C",10,2,"2",0.4,0.575,"Moderately","Above average","10-15 min","Effective","0-5 min",0.980692,0,0,"teacher_16",4,3,4,2,4,4,1,1,1,1,"control",1,6,1,1,TRUE
"1778",161091,"10C",10,4,"6",0.6,0.307142857142857,NA,NA,NA,NA,NA,0.980692,0,0,"teacher_16",4,3,4,2,4,4,1,1,1,1,"control",1,6,1,1,TRUE
"1779",161091,"10C",10,3,"3",0.4,1,NA,NA,NA,NA,NA,0.980692,0,0,"teacher_16",4,3,4,2,4,4,1,1,1,1,"control",1,6,1,1,TRUE
"1780",161095,"9K",9,3,"4",0,0.025,"Nothing at all","Very poorly","15-20 min","Ineffective",NA,0.721863,0,0,"teacher_14",4,3,2,2,4,2,1,0,0,0,"control",1,4,2,0,FALSE
"1781",161095,"9K",9,2,"8",0.4,0.15,"Nothing at all","Below average","15-20 min","Neutral",NA,0.721863,0,0,"teacher_14",4,3,2,2,4,2,1,0,0,0,"control",1,4,2,0,FALSE
"1782",161095,"9K",9,1,"9&10",0.75,0.475,"Nothing at all","Very poorly","15-20 min","Ineffective",NA,0.721863,0,0,"teacher_14",4,3,2,2,4,2,1,0,0,0,"control",1,4,2,0,FALSE
"1783",161095,"9K",9,4,"3",0,0.0625,"Nothing at all","Very poorly","20-25 min","Ineffective",NA,0.721863,0,0,"teacher_14",4,3,2,2,4,2,1,0,0,0,"control",1,4,2,0,FALSE
"1784",161097,"9O",9,3,"6",0.6,0.1375,"Moderately","Below average","15-20 min","Neutral","15-20 min",0.875702,0,1,"teacher_10",2,2,3,1,2,4,1,1,0,1,"augmented",1,6,0,0,TRUE
"1785",161097,"9O",9,1,"9&10",0.5,0.35,"Moderately",NA,"15-20 min","Neutral","5-10 min",0.875702,0,1,"teacher_10",2,2,3,1,2,4,1,1,0,1,"augmented",1,6,0,0,TRUE
"1786",161097,"9O",9,2,"8",0.8,0.5,"Quite a lot","Average","15-20 min","Neutral","0-5 min",0.875702,0,1,"teacher_10",2,2,3,1,2,4,1,1,0,1,"augmented",1,6,0,0,TRUE
"1787",161097,"9O",9,4,"5",1,0.3125,"A litttle","Below average","15-20 min","Neutral","15-20 min",0.875702,0,1,"teacher_10",2,2,3,1,2,4,1,1,0,1,"augmented",1,6,0,0,TRUE
"1788",161170,"11M",11,3,"6",1,1,"Moderately","Excellent","15-20 min","Somewhat effective","5-10 min",0.885769,0,0,"teacher_19",3,3,2,1,3,4,1,0,1,2,"control",0,6,0,0,TRUE
"1789",161170,"11M",11,2,"6",0.8,0.275,"A litttle","Excellent","10-15 min","Neutral","0-5 min",0.885769,0,0,"teacher_19",3,3,2,1,3,4,1,0,1,2,"control",0,6,0,0,TRUE
"1790",161170,"11M",11,4,"6",1,0.464583333333333,"Moderately","Above average","10-15 min","Somewhat effective","5-10 min",0.885769,0,0,"teacher_19",3,3,2,1,3,4,1,0,1,2,"control",0,6,0,0,TRUE
"1791",161170,"11M",11,1,"9&10",0.75,1,"Moderately","Above average","10-15 min","Somewhat effective","10-15 min",0.885769,0,0,"teacher_19",3,3,2,1,3,4,1,0,1,2,"control",0,6,0,0,TRUE
"1792",161174,"11G",11,3,"4",0.4,0.55,"Quite a lot","Average",NA,"Somewhat effective","10-15 min",0.713397,0,0,"teacher_11",4,3,2,3,3,4,1,0,1,2,"control",0,4,4,0,FALSE
"1793",161174,"11G",11,2,"1",0,0,"Nothing at all","Very poorly","25-30 min","Neutral","25-30 min",0.713397,0,0,"teacher_11",4,3,2,3,3,4,1,0,1,2,"control",0,4,4,0,FALSE
"1794",161174,"11G",11,1,"8",0.25,0,"A litttle","Very poorly","25-30 min","Neutral","10-15 min",0.713397,0,0,"teacher_11",4,3,2,3,3,4,1,0,1,2,"control",0,4,4,0,FALSE
"1795",161186,"9İ",9,4,"5",0.6,0.3125,NA,"Above average","5-10 min","Neutral",NA,0.936422,0,0,"teacher_5",4,4,2,10,4,4,0,1,0,3,"control",0,8,1,0,TRUE
"1796",161186,"9İ",9,3,"6",0.2,0.0458333333333333,NA,"Very poorly","25-30 min","Effective","15-20 min",0.936422,0,0,"teacher_5",4,4,2,10,4,4,0,1,0,3,"control",0,8,1,0,TRUE
"1797",161186,"9İ",9,1,"8",0.25,0.525,NA,NA,NA,NA,NA,0.936422,0,0,"teacher_5",4,4,2,10,4,4,0,1,0,3,"control",0,8,1,0,TRUE
"1798",161186,"9İ",9,2,"8",0.6,0.55,"A great deal","Very poorly","15-20 min",NA,NA,0.936422,0,0,"teacher_5",4,4,2,10,4,4,0,1,0,3,"control",0,8,1,0,TRUE
"1799",161194,"11N",11,2,"1",1,0.0770833333333333,"Quite a lot","Excellent","15-20 min","Effective","25-30 min",0.761897,0,1,"teacher_5",4,2,2,13,2,3,1,0,1,2,"augmented",0,5,1,0,FALSE
"1800",161194,"11N",11,3,"5",1,0,"A litttle","Average","20-25 min","Neutral","5-10 min",0.761897,0,1,"teacher_5",4,2,2,13,2,3,1,0,1,2,"augmented",0,5,1,0,FALSE
"1801",161194,"11N",11,1,"3",1,0.5,"A litttle","Average","20-25 min","Somewhat effective","20-25 min",0.761897,0,1,"teacher_5",4,2,2,13,2,3,1,0,1,2,"augmented",0,5,1,0,FALSE
"1802",161196,"10S",10,4,"3",0.6,0,NA,NA,NA,NA,NA,0.523013,0,1,"teacher_13",4,2,2,1,2,2,1,1,0,1,"augmented",0,2,2,0,FALSE
"1803",161196,"10S",10,1,"9&10",0.5,0.145833333333333,"Moderately","Average","25-30 min","Ineffective","15-20 min",0.523013,0,1,"teacher_13",4,2,2,1,2,2,1,1,0,1,"augmented",0,2,2,0,FALSE
"1804",161196,"10S",10,3,"7",0.6,0,NA,NA,NA,NA,NA,0.523013,0,1,"teacher_13",4,2,2,1,2,2,1,1,0,1,"augmented",0,2,2,0,FALSE
"1805",161198,"10P",10,1,"8",0,0.40625,"A little","Below average","10-15 min","Somewhat ineffective","15-20 min",0.845551,0,0,"teacher_5",5,3,3,2,2,4,1,1,0,1,"control",0,8,2,0,TRUE
"1806",161198,"10P",10,3,"6",0.2,0.229166666666667,"Moderately","Average","25-30 min","Neutral","25-30 min",0.845551,0,0,"teacher_5",5,3,3,2,2,4,1,1,0,1,"control",0,8,2,0,TRUE
"1807",161198,"10P",10,4,"6",0,0.121428571428571,NA,NA,NA,NA,NA,0.845551,0,0,"teacher_5",5,3,3,2,2,4,1,1,0,1,"control",0,8,2,0,TRUE
"1808",161202,"9J",9,3,"5",0.4,0.30625,"Moderately","Below average","15-20 min","Somewhat effective","25-30 min",0.931797,1,0,"teacher_9",4,2,3,1,2,3,0,0,0,1,"vanilla",0,6,1,0,TRUE
"1809",161202,"9J",9,1,"8",0.5,0.575,"Quite a lot","Average","10-15 min","Somewhat effective","10-15 min",0.931797,1,0,"teacher_9",4,2,3,1,2,3,0,0,0,1,"vanilla",0,6,1,0,TRUE
"1810",161202,"9J",9,4,"5",0,0.25,"Quite a lot","Above average","15-20 min","Neutral","20-25 min",0.931797,1,0,"teacher_9",4,2,3,1,2,3,0,0,0,1,"vanilla",0,6,1,0,TRUE
"1811",161202,"9J",9,2,"8",0,0.45,"A great deal","Above average","15-20 min","Neutral","20-25 min",0.931797,1,0,"teacher_9",4,2,3,1,2,3,0,0,0,1,"vanilla",0,6,1,0,TRUE
"1812",161206,"9K",9,4,"3",0.2,0.524305555555556,"Moderately","Average","15-20 min","Neutral","15-20 min",0.921536,0,0,"teacher_14",4,3,3,1,3,4,0,0,0,3,"control",0,6,2,0,TRUE
"1813",161206,"9K",9,3,"4",0.2,0.75,"Moderately","Average","15-20 min","Somewhat ineffective","15-20 min",0.921536,0,0,"teacher_14",4,3,3,1,3,4,0,0,0,3,"control",0,6,2,0,TRUE
"1814",161206,"9K",9,2,"8",0.6,0.675,"Moderately","Below average","15-20 min","Neutral",NA,0.921536,0,0,"teacher_14",4,3,3,1,3,4,0,0,0,3,"control",0,6,2,0,TRUE
"1815",161208,"9L",9,2,"1",0.4,0.1,"Nothing at all","Very Poorly","25-30 min","Neutral","5-10 min",0.927255,0,1,"teacher_5",2,2,2,1,2,4,1,1,0,2,"augmented",0,6,0,0,TRUE
"1816",161208,"9L",9,4,"5",0.6,0.03125,"Nothing at all","Very poorly","25-30 min","Somewhat ineffective","20-25 min",0.927255,0,1,"teacher_5",2,2,2,1,2,4,1,1,0,2,"augmented",0,6,0,0,TRUE
"1817",161208,"9L",9,1,"9&10",0.5,0.85,"A litttle","Below average","25-30 min","Ineffective","20-25 min",0.927255,0,1,"teacher_5",2,2,2,1,2,4,1,1,0,2,"augmented",0,6,0,0,TRUE
"1818",161208,"9L",9,3,"6",0.8,0.0958333333333333,"A litttle","Below average","25-30 min","Somewhat ineffective","25-30 min",0.927255,0,1,"teacher_5",2,2,2,1,2,4,1,1,0,2,"augmented",0,6,0,0,TRUE
"1819",161210,"9R",9,3,"6",0.2,0,"Moderately","Very poorly","10-15 min","Ineffective","5-10 min",0.735294,0,0,"teacher_15",4,1,2,1,2,4,1,0,0,4,"control",0,8,1,0,TRUE
"1820",161210,"9R",9,1,"9&10",0.5,0.25,"Moderately","Average","10-15 min","Neutral","10-15 min",0.735294,0,0,"teacher_15",4,1,2,1,2,4,1,0,0,4,"control",0,8,1,0,TRUE
"1821",161210,"9R",9,2,"1",0.4,0.1,"Moderately","Average","5-10 min","Neutral","25-30 min",0.735294,0,0,"teacher_15",4,1,2,1,2,4,1,0,0,4,"control",0,8,1,0,TRUE
"1822",161210,"9R",9,4,"6",0.6,0.15625,"Nothing at all","Very poorly","25-30 min","Ineffective","25-30 min",0.735294,0,0,"teacher_15",4,1,2,1,2,4,1,0,0,4,"control",0,8,1,0,TRUE
"1823",161214,"11Ü",11,3,"4",0.6,0.25,"A litttle","Below average","15-20 min","Ineffective","25-30 min",0.785167,0,1,"teacher_15",4,1,2,1,1.5,3,0,0,0,2,"augmented",0,8,1,0,TRUE
"1824",161214,"11Ü",11,2,"2",0.4,0,"Quite a lot","Average","25-30 min","Somewhat effective","15-20 min",0.785167,0,1,"teacher_15",4,1,2,1,1.5,3,0,0,0,2,"augmented",0,8,1,0,TRUE
"1825",161214,"11Ü",11,4,"6",0.8,0.025,"Nothing at all","Below average","25-30 min","Ineffective","25-30 min",0.785167,0,1,"teacher_15",4,1,2,1,1.5,3,0,0,0,2,"augmented",0,8,1,0,TRUE
"1826",161214,"11Ü",11,1,"3",0.25,0.392857142857143,"Moderately","Average","15-20 min","Neutral","15-20 min",0.785167,0,1,"teacher_15",4,1,2,1,1.5,3,0,0,0,2,"augmented",0,8,1,0,TRUE
"1827",161216,"9N",9,2,"8",0.4,0.85,"Moderately","Above average","15-20 min","Neutral","15-20 min",0.940196,1,0,"teacher_4",3,2,2,1,2,4,0,0,0,1,"vanilla",0,8,0,0,TRUE
"1828",161216,"9N",9,1,"9&10",0,0.55,"Quite a lot","Average","20-25 min","Somewhat effective","15-20 min",0.940196,1,0,"teacher_4",3,2,2,1,2,4,0,0,0,1,"vanilla",0,8,0,0,TRUE
"1829",161216,"9N",9,4,"3",0.4,0.196428571428571,"A litttle","Below average","20-25 min","Somewhat ineffective","25-30 min",0.940196,1,0,"teacher_4",3,2,2,1,2,4,0,0,0,1,"vanilla",0,8,0,0,TRUE
"1830",161216,"9N",9,3,"6",0,0.075,"A litttle","Average","20-25 min","Neutral","20-25 min",0.940196,1,0,"teacher_4",3,2,2,1,2,4,0,0,0,1,"vanilla",0,8,0,0,TRUE
"1831",161218,"11N",11,3,"5",0.8,0.05,"Nothing at all","Very poorly","0-5 min","Ineffective","0-5 min",0.692615,0,1,"teacher_5",4,0,0,2,3,2,1,1,0,2,"augmented",0,6,1,0,TRUE
"1832",161218,"11N",11,2,"1",0.4,0.10625,"Moderately","Very poorly","15-20 min","Ineffective","15-20 min",0.692615,0,1,"teacher_5",4,0,0,2,3,2,1,1,0,2,"augmented",0,6,1,0,TRUE
"1833",161218,"11N",11,1,"3",0.25,0.5625,"A litttle","Excellent","5-10 min","Ineffective","10-15 min",0.692615,0,1,"teacher_5",4,0,0,2,3,2,1,1,0,2,"augmented",0,6,1,0,TRUE
"1834",161222,"9A",9,3,"4",0.8,0.5875,"Moderately","Above average","20-25 min","Effective","15-20 min",0.993235,0,0,"teacher_7",4,2,2,1,3,4,1,0,0,0,"control",0,8,1,1,TRUE
"1835",161222,"9A",9,1,"8",0.75,0.875,"Moderately","Above average","15-20 min","Neutral","5-10 min",0.993235,0,0,"teacher_7",4,2,2,1,3,4,1,0,0,0,"control",0,8,1,1,TRUE
"1836",161222,"9A",9,2,"8",1,0.9,"Quite a lot","Above average","20-25 min","Neutral","15-20 min",0.993235,0,0,"teacher_7",4,2,2,1,3,4,1,0,0,0,"control",0,8,1,1,TRUE
"1837",161222,"9A",9,4,"3",1,0.892857142857143,"Quite a lot","Above average","20-25 min","Somewhat effective","15-20 min",0.993235,0,0,"teacher_7",4,2,2,1,3,4,1,0,0,0,"control",0,8,1,1,TRUE
"1838",161228,"10F",10,3,"5",0.4,0.4625,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.922949,0,0,"teacher_2",3,0,1,3,5,4,0,0,1,0,"control",0,8,0,0,TRUE
"1839",161228,"10F",10,4,"3",0.2,0.61875,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.922949,0,0,"teacher_2",3,0,1,3,5,4,0,0,1,0,"control",0,8,0,0,TRUE
"1840",161228,"10F",10,1,"9&10",0.25,0.333333333333333,"Quite a lot","Average","10-15 min","Neutral","0-5 min",0.922949,0,0,"teacher_2",3,0,1,3,5,4,0,0,1,0,"control",0,8,0,0,TRUE
"1841",161230,"9H",9,1,"9&10",0.25,0.125,"A litttle","Very poorly","20-25 min","Neutral","5-10 min",0.810425,0,1,"teacher_2",3,4,3,2,4,4,1,1,0,2,"augmented",0,8,2,0,TRUE
"1842",161230,"9H",9,3,"5",0.2,0.0208333333333333,"A litttle","Below average","20-25 min","Effective","15-20 min",0.810425,0,1,"teacher_2",3,4,3,2,4,4,1,1,0,2,"augmented",0,8,2,0,TRUE
"1843",161230,"9H",9,2,"1",0.6,0.675,"A great deal","Above Average","15-20 min","Effective","15-20 min",0.810425,0,1,"teacher_2",3,4,3,2,4,4,1,1,0,2,"augmented",0,8,2,0,TRUE
"1844",161230,"9H",9,4,"3",0.8,0.09375,"Nothing at all","Very poorly","15-20 min","Neutral","25-30 min",0.810425,0,1,"teacher_2",3,4,3,2,4,4,1,1,0,2,"augmented",0,8,2,0,TRUE
"1845",161234,"10P",10,3,"6",0,0.25,"Moderately","Below average","25-30 min","Neutral","25-30 min",0.731449,0,0,"teacher_5",3,3,2,2,1,3,0,1,1,0,"control",0,3,0,0,FALSE
"1846",161234,"10P",10,1,"8",0,0.0729166666666667,"Moderately","Below average","10-15 min","Neutral","5-10 min",0.731449,0,0,"teacher_5",3,3,2,2,1,3,0,1,1,0,"control",0,3,0,0,FALSE
"1847",161234,"10P",10,4,"6",0,0.28125,"Quite a lot","Average","15-20 min","Effective","10-15 min",0.731449,0,0,"teacher_5",3,3,2,2,1,3,0,1,1,0,"control",0,3,0,0,FALSE
"1848",161238,"9A",9,1,"8",1,0.875,"Moderately","Average","15-20 min","Neutral","15-20 min",0.939657,0,0,"teacher_7",4,2,2,0,0,1,0,0,0,3,"control",0,6,1,1,TRUE
"1849",161238,"9A",9,3,"4",0.6,0.6875,"Quite a lot","Excellent","20-25 min","Effective","20-25 min",0.939657,0,0,"teacher_7",4,2,2,0,0,1,0,0,0,3,"control",0,6,1,1,TRUE
"1850",161238,"9A",9,4,"3",0.8,0.9375,"A great deal","Excellent","0-5 min","Effective","0-5 min",0.939657,0,0,"teacher_7",4,2,2,0,0,1,0,0,0,3,"control",0,6,1,1,TRUE
"1851",161244,"9E",9,2,"8",0.2,0.05,NA,NA,NA,NA,NA,0.749347,1,0,"teacher_6",4,0,1,1,2,4,1,1,0,0,"vanilla",1,3,4,0,FALSE
"1852",161244,"9E",9,3,"6",0,0,NA,NA,NA,NA,NA,0.749347,1,0,"teacher_6",4,0,1,1,2,4,1,1,0,0,"vanilla",1,3,4,0,FALSE
