"goodroadv","transport","pro3","tapwater","roadv","rm2c7d","rm2c7e","rm2c7g","animal_s","agrvisit","plant_s","agrext","irrigation","rm2c7c","pro5","pro4","rm2c7b","useschool","kgarten","v_prischool","broadcast","post","vpost","rm2c7a","rm2c7f","market","nonfarm","vmarket1","vmarket2","vmarket3","treatment","id_district","lnarea","lnpopden","city","reg8","rnongnghiep","rcongnghiep","rdichvu","year","tinh","post_treat"
0,1,0,0,0,0,0,0,1,0.22,1,0,0,0.000776046072132885,0,0,0.00420358264818788,0,0,1,0,1,0,0.0598404258489609,0,0,1,0,0,0,1,"813d11",3.7900812625885,4.21894931793213,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,0,1,0,1,0,0.0184082295745611,0,1,0.07,1,0,1,0.00879146624356508,1,0,0.0119563946500421,0,1,0,1,1,0,0.00541418511420488,0,1,0,0,0,0,1,"813d13",3.33434510231018,4.18697309494019,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,1,1,0,1,0,0.00822143070399761,0,1,0.02,1,0,1,0.00291358307003975,0,0,0.00699259946122766,0,1,1,1,1,0,0.0164428614079952,0,1,1,0,0,0,1,"813d13",3.87473630905151,4.32747220993042,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,1,1,0,1,0,0.154215216636658,0,1,0.1,1,0,1,0.00866190809756517,0,0,0.0124731482937932,1,1,1,0,1,0,0.0143934199586511,0,1,0,0,0,0,1,"813d13",3.86493134498596,4.11372232437134,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,0,0,0,0,1,0.04,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.0025343953166157,1,0,0,0,0,1,"813d13",3.63679647445679,4.28691387176514,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0,0,0,1,0.05,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,"813d13",3.93554425239563,4.23180770874023,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0,0,0,1,0.12,0,0,0,0.0459872409701347,1,1,0.0307817831635475,0,0,1,0,1,0,0,0,1,0,0,0,0,1,"813d15",3.95928812026978,4.02176141738892,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0,0,0.00230680499225855,1,0.02,1,0,0,0.0136764887720346,0,0,0.00149198062717915,0,0,1,1,1,0,0.0490196086466312,0,0,0,0,0,0,1,"813d15",3.75513529777527,3.7030508518219,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0.0203873589634895,0.0509684011340141,0,1,0.09,0,0,0,0.0450219362974167,0,1,0.064124196767807,0,1,1,1,1,0,0.0346585102379322,0.0169894658029079,1,0,0,0,0,1,"813d15",3.99452424049377,3.99266052246094,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0,0.00469483574852347,0,1,0.1,1,0,0,0.0212609972804785,0,1,0.0199946686625481,0,1,0,1,1,0,0.0737759917974472,0.000670690787956119,0,0,0,0,0,1,"813d15",3.8236289024353,4.17672061920166,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,1,0,0.0097395246848464,0,1,0.04,1,0,0,0.00180718163028359,0,0,0.00361436326056719,0,0,0,0,1,0,0.0939977318048477,0,0,1,0,0,0,1,"813d17",3.98898410797119,4.40377902984619,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,1,0,0,1,0.00875946972519159,0,0,1,0.04,1,0,0,0.00236059143207967,0,0,0.0299305189400911,0,0,1,0,1,0,0.0906723514199257,0.0113636367022991,1,1,0,0,0,1,"813d17",4.58496761322021,3.7635703086853,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,1,0,0.00720461085438728,0,1,0.04,1,0,0,0.00164428609423339,0,0,0.00295971496962011,0,0,0,1,1,0,0.1080691665411,0,0,1,0,0,0,1,"813d17",4.40671920776367,3.74519062042236,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,1,0,0,0,1,0.04,1,0,0,0.0108196716755629,1,0,0.0163934417068958,0,0,1,0,1,0,0.18121911585331,0,1,0,0,0,0,1,"813d19",3.92454433441162,4.09342241287231,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,1,0,0,1,0.0328947380185127,0.0171624720096588,0,1,0.05,1,0,0,0.0184982419013977,0,0,0.0163660459220409,0,0,1,1,1,1,0.102402746677399,0,1,0,1,1,0,1,"813d19",4.32519149780273,3.83418297767639,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,1,0,0,0,1,0.04,1,1,0,0.0190459080040455,0,0,0.0282095056027174,0,0,1,0,1,1,0.131056755781174,0,0,0,0,0,0,1,"813d19",3.78077459335327,3.90032434463501,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
1,1,1,0,1,0,0,0,0,0.04,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,"813d21",4.04234933853149,2.80565595626831,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,1,0,0,0,0,0,1,0.36,1,0,1,0,0,0,0.00167584395967424,1,0,0,0,1,0,0.0846817716956139,0,1,1,0,0,0,0,"813d24",3.39852714538574,4.12657356262207,0,8,1.32321774959564,1.43285238742828,1.42423951625824,2008,813,0
0,1,0,0,0,0.00447302218526602,0.293542087078094,0,1,0.03,1,0,0,0.000251804594881833,0,0,0.00713446363806725,0,0,1,1,1,0,0.0299133360385895,0,0,1,0,0,0,0,"815d23",3.08999633789062,5.09228324890137,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,0,0,1,0.00045829513692297,0.0229147579520941,0,1,0.06,1,0,0,0.000555646372959018,0,0,0.00245138094760478,0,1,1,1,1,0,0.0085548423230648,0.00381912617012858,1,1,0,0,0,0,"815d23",3.48676323890686,5.29984617233276,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,0,0,0,0.00430528353899717,0,1,0.27,0,0,0,0.115865863859653,0,1,0.00508842198178172,0,1,0,1,0,0,0.0821917802095413,0,0,1,0,0,0,0,"815d23",3.1859393119812,4.65986824035645,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,0,0,0.000874890654813498,0.44911053776741,0,1,0.06,1,0,0,0.000211293649044819,0,0,0.00697269011288881,0,0,1,1,1,0,0.0154564017429948,0.001749781309627,1,1,0,0,0,0,"815d23",2.62857389450073,5.51144981384277,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,0,0,1,0.00270758126862347,0.315884470939636,0,1,0.13,1,0,0,0.000154202003614046,0,0,0.00462606037035584,0,0,1,0,1,0,0.0315884463489056,0,1,1,1,1,0,0,"815d23",2.65042114257812,5.74618530273438,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,0,0,0.149601817131042,0.0546075068414211,0,1,0.2,1,0,1,0.00115218432620168,1,0,0.00585693726316094,0,1,1,1,1,0,0,0,0,1,0,0,0,0,"815d25",3.80666255950928,3.66526961326599,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,0,0,1,0.0111748715862632,0.0135910604149103,0,1,0.27,0,0,0,0.000882145366631448,0,1,0.0135262291878462,0,1,1,1,1,0,0.260344296693802,0,1,1,0,0,0,0,"815d25",3.33612537384033,4.76888036727905,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,1,0,0,0,0.0575926266610622,1,0.04,0,0,1,0.00390046020038426,0,0,0.0140416566282511,0,1,0,1,1,0,0.00959877111017704,0,1,1,0,0,0,0,"815d25",5.99645185470581,2.56169104576111,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,0,0,1,0.0190597213804722,0.0127064799889922,0,1,0.06,1,1,1,0.0243635028600693,0,1,0.0133999269455671,0,0,1,1,1,1,0.324015259742737,0,0,1,1,0,0,0,"815d25",3.22755813598633,4.13381719589233,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,1,0,0.112792789936066,0,0,1,0.09,1,0,1,0.00477694720029831,0,0,0.00362123432569206,1,1,1,1,1,0,0.058378379791975,0,1,1,0,0,0,0,"815d25",5.71932792663574,2.20907831192017,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,0,0,0.00741918385028839,0.0402755700051785,0,1,0.24,1,0,0,0.137871727347374,0,0,0.00987572129815817,0,1,1,1,1,0,0.109962902963161,0,1,1,0,0,0,0,"815d27",5.88053321838379,2.35535764694214,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,0,0,0,0.00328767113387585,0,1,0.42,0,0,0,0.109559141099453,0,1,0.00611086841672659,0,1,1,1,0,0,0.126301363110542,0,1,1,0,0,0,0,"815d27",3.52016496658325,4.68231725692749,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,0,0,0,0.00430528353899717,0,1,0.27,0,0,0,0.115865863859653,0,1,0.00508842198178172,0,1,0,1,0,0,0.0821917802095413,0,0,1,0,0,0,0,"815d27",3.1859393119812,4.65986824035645,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,0,0,0.00489323865622282,0.0453736670315266,0,1,0.25,1,0,0,0.142305329442024,1,0,0.0352032296359539,0,1,0,1,0,0,0.133451953530312,0,1,1,0,0,0,0,"815d27",5.74939298629761,1.9684032201767,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,1,0,0,0.166777849197388,0,1,0.24,1,0,0,0.0128269614651799,0,0,0.00282947695814073,0,1,0,1,1,1,0.067044697701931,0.00500333542004228,1,1,0,0,0,0,"815d29",2.86357140541077,5.14212942123413,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,1,0,1,0,0,0,1,0.12,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,"815d29",7.3521203994751,0.630637168884277,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,0,1,0,0.00407651299610734,0.721229255199432,0,1,0.14,1,0,1,1,0,0,NA,0,0,1,1,1,0,0.450297892093658,0.00250862329266965,1,1,0,0,0,0,"815d29",5.33657598495483,2.73088669776917,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
0,1,1,0,0,0,0.0770465508103371,0.0276083461940289,1,0.15,0,0,1,0.0467049814760685,0,0,0.0167959369719028,0,1,1,1,1,0,0.0276083461940289,0,1,0,0,0,0,0,"815d29",5.33561325073242,2.70837116241455,1,8,0.775408685207367,2.28473687171936,1.82080268859863,2008,815,0
1,1,0,0,1,0,0.0628930851817131,0,1,0.12,0,0,1,0.00462396303191781,0,0,0.0131918946281075,0,0,1,1,1,0,0.0391334742307663,0,1,1,0,0,0,0,"816d1",2.85589528083801,4.41023349761963,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,1,0,0,0,0.0824175849556923,0,1,0.06,1,0,1,0,0,0,0.0135230477899313,1,1,1,1,1,1,0.0472527481615543,0,0,1,1,0,0,0,"816d3",3.07315611839294,4.43343544006348,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0.000824742252007127,0.0247422680258751,0,1,0.26,0,0,1,0.000991162145510316,0,0,0.00280829262919724,0,0,1,1,0,0,0.0173195879906416,0,1,0,0,0,0,0,"816d3",2.80032563209534,4.99326133728027,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.0328780971467495,0,1,0.11,0,0,1,0,0,1,0.00900986324995756,0,1,1,1,1,0,0.0526049584150314,0,0,1,0,0,0,0,"816d5",2.33214402198792,5.25719213485718,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0,0.014498757198453,0,1,0.24,1,0,0,0,0,1,0.00484271720051765,0,1,1,1,1,0,0.117439933121204,0,0,1,0,0,0,0,"816d5",1.09192335605621,7.3902645111084,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,1,0,0,0,0.0594942979514599,0,1,0.24,0,0,1,0,0,0,0.0116550112143159,0,1,1,1,1,0,0.194348037242889,0,0,1,0,0,0,0,"816d5",3.11706447601318,4.49230194091797,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,1,0,1,0,0.470149248838425,0,1,0.2,1,0,1,0.00265604257583618,1,0,0.0504648089408875,0,1,1,1,1,1,0.218905478715897,0.00124378106556833,0,0,0,0,0,0,"816d5",2.05284094810486,4.63675832748413,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,1,0,1,0,0.0121786193922162,0,1,0.04,1,0,1,0.00216283020563424,0,0,0.00308975740335882,0,0,0,1,1,0,0.0920162349939346,0,0,1,0,0,0,0,"816d7",3.20882558822632,5.00591039657593,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0,0,0.278599888086319,1,0.12,0,1,0,0,1,0,0.0141743440181017,0,1,1,1,1,0,0.0318725109100342,0,0,1,0,0,0,0,"816d7",3.99544453620911,4.16906547546387,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,1,1,0,0.0581677183508873,0,1,0.06,1,0,1,0,0,0,0.0134190134704113,0,1,1,1,1,1,0.0368395522236824,0,0,1,0,0,0,0,"816d7",3.36936259269714,4.26255369186401,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,1,0,0,0,0.0210970472544432,0,1,0.12,0,0,0,0,0,0,0,0,1,1,1,1,0,0.040208488702774,0,0,0,0,0,0,0,"816d7",3.90921902656555,4.39205455780029,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0,0.00552079500630498,0,1,0.2,0,0,1,0.000659456592984498,1,0,0.00101116683799773,0,0,0,1,1,0,0,0,1,1,0,0,0,0,"816d7",3.64414358139038,4.9562873840332,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0.00084388186223805,0.0891701802611351,0,1,0.12,1,0,0,0,0,0,0.0192121919244528,0,1,0,1,1,0,0.0604781992733479,0,1,1,0,0,0,0,"816d7",3.91002106666565,4.26608943939209,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.0769230797886848,0,1,0.12,0,0,1,0,0,1,0.00943624507635832,0,1,0,1,1,1,0.115076921880245,0,1,0,1,0,0,0,"816d7",2.74148488044739,4.65177822113037,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.105157732963562,0,1,0.11,0,0,1,0,0,0,0.00798771157860756,0,1,1,1,1,1,0.0505758635699749,0,1,0,0,0,0,0,"816d9",3.1328821182251,4.46651935577393,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.05859375,0,1,0.12,0,0,1,0,0,0,0,0,0,0,1,1,0,0.01708984375,0,0,0,0,0,0,0,"816d9",2.91993069648743,4.70468854904175,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,1,0,1,0,0,0,1,0.48,0,0,1,0,0,0,0,0,1,0,1,1,1,0.070093460381031,0,0,1,1,0,0,0,"816d9",3.33932209014893,4.32923889160156,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.0527656488120556,0,1,0.12,0,0,0,0,0,0,0,0,0,1,1,1,1,0.038937408477068,0,1,1,1,0,0,0,"816d9",3.49073338508606,4.42789506912231,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,1,0,0,0,0,0,1,0.02,0,0,1,0.00543003994971514,0,0,0.00581789994612336,0,0,0,1,1,0,0.0725567638874054,0,0,1,0,0,0,0,"816d9",3.09421920776367,4.51959943771362,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,0,0,1,0,0.0404680632054806,0,1,0.12,0,0,1,0,0,0,0.018411735072732,1,1,1,1,1,0,0.0316918566823006,0,1,1,0,0,0,0,"816d9",3.01062083244324,4.61546182632446,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,1,0,0,0,0.0509337857365608,0,1,0.12,0,0,0,0,0,0,0.0154559509828687,0,0,1,0,0,0,0.0415959246456623,0,0,1,0,0,0,0,"816d11",3.29583692550659,4.4688835144043,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,1,0,1,0.00112233450636268,0.0336700342595577,0,1,0.36,0,0,1,0.00484302872791886,0,0,0.00968605745583773,0,0,1,1,1,1,0.230078563094139,0,1,1,0,0,0,0,"816d11",3.84138584136963,4.33725261688232,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,1,0,0,0,0.02513194270432,0.0263885390013456,0,1,0.04,0,0,1,0,0,0,0.00155126943718642,0,0,1,1,1,0,0.0261372197419405,0,1,1,0,0,0,0,"816d11",3.57962250709534,4.70916318893433,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
1,1,1,0,1,0,0.0561009831726551,0,1,0.12,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0313230492174625,0,1,1,0,0,0,0,"816d11",3.16251707077026,4.50557661056519,0,8,1.34247493743896,1.12638640403748,1.18539595603943,2008,816,0
0,0,0,0,0,0,0,0,0,0.15,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"817d3",3.13723182678223,4.75260210037231,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,1,0,0,0.0322580635547638,0,0,0,0.04,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,"817d3",3.1095073223114,0.324479937553406,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,1,0,0,0,0,0,1,0.03,1,0,1,1,0,0,NA,1,0,0,1,1,1,0.186263099312782,0,1,1,1,1,1,0,"817d3",3.1099534034729,4.74442768096924,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0.240542769432068,0.0205592103302479,0,0,0.14,0,0,1,0.0688111856579781,0,0,0.0116550112143159,0,0,1,1,1,0,0.300164461135864,0,1,1,0,0,0,0,"817d5",3.27017712593079,4.52629232406616,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0.102459013462067,0,0,0,0.34,0,0,1,0.0504329204559326,0,0,0.0140141034498811,0,1,1,1,1,0,0.189269751310349,0,1,1,1,0,0,0,"817d5",3.12262916564941,4.77243423461914,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,0,0,1,0.0197018105536699,0.025026623159647,0,1,0.48,1,0,1,0.0414318852126598,0,0,0.0141420839354396,0,0,1,1,1,1,0.199680507183075,0,0,1,1,0,0,0,"817d5",3.02188730239868,4.51607513427734,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,0,0,1,0.0194954127073288,0,0,1,0.16,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0611620806157589,0,0,1,0,0,0,0,"817d7",3.65221548080444,4.21718645095825,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,0,0,1,0,0,0,1,0.03,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,"817d7",3.58490681648254,4.17683792114258,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0,0,0,1,0.15,1,0,1,0,0,0,0,0,0,1,1,1,0,0.874649584293365,0,1,1,0,1,1,0,"817d9",3.27891683578491,4.54392862319946,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,0,0,1,0,0,0,1,0.24,1,0,0,0,0,1,0,1,1,1,1,1,1,0.397792160511017,0,1,1,1,0,1,0,"817d9",3.23754048347473,4.63605737686157,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,"817d11",3.08648657798767,4.61244964599609,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0,0,0,1,0.1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"817d11",3.13113689422607,4.40522718429565,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0,0.0696055665612221,0.716009259223938,1,0.07,1,0,1,0,0,0,0,0,0,1,1,1,0,0.919257521629333,0,1,0,0,1,1,0,"817d11",3.08876729011536,4.58677864074707,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,1,1,0.183066368103027,0.368421047925949,0,1,1.8,0,0,1,0,0,1,0.0451734326779842,0,0,1,1,1,1,0.082761250436306,0,1,0,1,1,1,0,"817d13",3.44329857826233,4.4283938407898,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,1,1,0.00414250185713172,0.0165700074285269,0,1,0,0,0,1,0.527916252613068,0,1,0.0190827939659357,0,0,0,1,0,0,0.0850593745708466,0,1,0,0,0,0,0,"817d13",3.46479797363281,4.72970771789551,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,"817d13",2.52812576293945,5.20949077606201,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
1,1,1,0,1,0,0.0346120558679104,0.365734070539474,1,0.05,0,0,1,0.0499529838562012,0,0,0.0793370977044106,0,0,1,1,1,0,0.129795208573341,0,1,0,1,1,1,0,"817d15",3.42132687568665,4.72971820831299,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,1,0,0,0,0.0249128043651581,0.16043846309185,0,0.24,0,0,1,0.0325817801058292,0,0,0.023458881303668,0,0,1,1,1,0,0.0423517674207687,0,1,1,0,1,1,0,"817d15",3.76352286338806,3.84087347984314,0,8,1.30934226512909,0.974514424800873,0.881603300571442,2008,817,0
0,1,1,0,0,0,0.0531286895275116,0,1,0.06,1,0,1,0,0,1,0.015701062977314,0,0,0,0,0,0,0.302833527326584,0.00177095632534474,1,1,0,0,0,0,"819d3",3.36037540435791,4.76761960983276,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0.085470087826252,0,1,0.04,0,0,1,0,1,0,0.016095170751214,0,0,1,1,1,1,0.21723647415638,0,1,0,1,0,0,0,"819d3",2.89037179946899,4.35670900344849,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0.0469483584165573,0,1,0.08,0,0,1,0,0,0,0.00266400258988142,0,0,1,1,1,0,0.200410798192024,0.000586854468565434,1,1,1,0,0,0,"819d3",3.46417212486267,4.66970872879028,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0.532036602497101,0,1,0.37,1,0,1,0.60403972864151,0,1,0.0165651384741068,0,0,1,1,1,0,0.428489714860916,0.00114416470751166,0,1,0,0,0,0,"819d3",3.06619071960449,4.40003681182861,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0.123373709619045,0,1,0.48,0,0,1,0,0,0,0.0106830056756735,1,1,0,1,1,0,0.171825930476189,0.00515926443040371,1,1,0,0,0,0,"819d3",3.65325212478638,4.74920320510864,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0.439999997615814,0,1,0.3,1,0,1,0.611932694911957,0,0,0.0172361042350531,0,0,1,1,1,0,0.501538455486298,0.00123076920863241,0,0,0,0,0,0,"819d3",3.24063730239868,4.15262603759766,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0.00201005022972822,0,0,1,0.12,0,0,0,0,1,0,0,0,0,1,1,1,0,0.0266331657767296,0,0,0,0,0,0,0,"819d5",3.16124677658081,4.4346432685852,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,0,1,0,0,0,0.0609922632575035,0,1,0.04,0,0,1,0.00740979379042983,0,0,0.0708762854337692,1,0,1,1,1,0,0.11424670368433,0.0086481561884284,1,0,0,1,1,0,"819d5",3.62434101104736,4.07050704956055,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0,1,0.24,1,1,1,0,0,0,0,0,1,1,1,1,0,0.0750750750303268,0,0,1,0,0,0,0,"819d5",3.94057154655457,4.17015600204468,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,1,0,0,0,1,0.08,1,0,1,0.169731259346008,1,0,0.0181854926049709,0,0,1,1,1,0,0.0302059501409531,0,0,1,0,0,0,0,"819d5",3.39013648033142,4.29923486709595,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0,1,0.2,1,0,1,0,0,0,0.00225662323646247,1,1,1,1,1,0,0.205363616347313,0.00289925094693899,1,0,0,0,0,0,"819d5",3.8926362991333,4.4355731010437,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0,0,1,0.03,1,0,1,0.213789984583855,1,0,0.0214242599904537,0,0,1,1,1,0,0.0353982299566269,0,0,1,0,0,0,0,"819d5",2.74592399597168,4.620521068573,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,0,1,0,1,0,0,0,1,0.24,1,0,1,0.0948972851037979,0,0,0.0299536120146513,0,0,0,1,1,0,0.239536374807358,0,0,1,0,0,0,0,"819d7",3.26193523406982,4.77915573120117,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0,1,0.12,1,0,1,0.284001767635345,0,0,0.00266390410251915,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"819d7",3.54789185523987,4.38447046279907,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0,1,0.12,0,0,1,0.400657474994659,1,0,0.0148962400853634,1,0,0,1,1,0,0.0846448317170143,0,1,1,1,0,0,0,"819d7",3.25886559486389,4.50373029708862,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0,1,0.18,1,0,1,0.00349917286075652,0,0,0.00381727959029377,0,0,1,1,1,0,0.0359604433178902,0,0,1,0,0,0,0,"819d7",3.91919732093811,4.19363021850586,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
1,1,1,0,1,0,0,0.518202245235443,1,0.25,1,0,1,0.00875077769160271,0,0,0.0141957066953182,0,0,1,1,0,0,0.108988761901855,0,1,1,0,1,0,0,"819d9",3.94022154808044,4.4604377746582,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
0,1,1,0,0,0,0.0101849371567369,0.699812412261963,1,0.18,1,0,0,0.374679207801819,0,0,0.00940975174307823,0,1,0,1,1,0,0.0214419718831778,0,1,1,0,0,0,0,"819d9",3.71379160881042,4.51064014434814,0,8,1.14037072658539,1.3530660867691,1.2274215221405,2008,819,0
